2;2012-06-13;22.627,36
2;2012-06-12;22.627,36
2;2012-06-11;22.627,36
2;2012-06-10;22.627,36
2;2012-06-09;22.627,36
2;2012-06-08;22.626,64
2;2012-06-07;22.625,91
2;2012-06-06;22.625,18
2;2012-06-05;22.624,45
2;2012-06-04;22.623,72
2;2012-06-03;22.622,99
2;2012-06-02;22.622,26
2;2012-06-01;22.621,53
2;2012-05-31;22.620,8
2;2012-05-30;22.620,07
2;2012-05-29;22.619,34
2;2012-05-28;22.618,61
2;2012-05-27;22.617,88
2;2012-05-26;22.617,15
2;2012-05-25;22.616,42
2;2012-05-24;22.615,69
2;2012-05-23;22.614,97
2;2012-05-22;22.614,24
2;2012-05-21;22.613,51
2;2012-05-20;22.612,78
2;2012-05-19;22.612,05
2;2012-05-18;22.611,32
2;2012-05-17;22.610,59
2;2012-05-16;22.609,86
2;2012-05-15;22.609,13
2;2012-05-14;22.608,4
2;2012-05-13;22.607,68
2;2012-05-12;22.606,95
2;2012-05-11;22.606,22
2;2012-05-10;22.605,49
2;2012-05-09;22.604,76
2;2012-05-08;22.603,25
2;2012-05-07;22.601,75
2;2012-05-06;22.600,24
2;2012-05-05;22.598,74
2;2012-05-04;22.597,23
2;2012-05-03;22.595,73
2;2012-05-02;22.594,22
2;2012-05-01;22.592,72
2;2012-04-30;22.591,21
2;2012-04-29;22.589,71
2;2012-04-28;22.588,21
2;2012-04-27;22.586,7
2;2012-04-26;22.585,2
2;2012-04-25;22.583,69
2;2012-04-24;22.582,19
2;2012-04-23;22.580,68
2;2012-04-22;22.579,18
2;2012-04-21;22.577,68
2;2012-04-20;22.576,17
2;2012-04-19;22.574,67
2;2012-04-18;22.573,17
2;2012-04-17;22.571,66
2;2012-04-16;22.570,16
2;2012-04-15;22.568,66
2;2012-04-14;22.567,15
2;2012-04-13;22.565,65
2;2012-04-12;22.564,15
2;2012-04-11;22.562,65
2;2012-04-10;22.561,14
2;2012-04-09;22.559,64
2;2012-04-08;22.556,73
2;2012-04-07;22.553,83
2;2012-04-06;22.550,93
2;2012-04-05;22.548,02
2;2012-04-04;22.545,12
2;2012-04-03;22.542,22
2;2012-04-02;22.539,31
2;2012-04-01;22.536,41
2;2012-03-31;22.533,51
2;2012-03-30;22.530,61
2;2012-03-29;22.527,71
2;2012-03-28;22.524,8
2;2012-03-27;22.521,9
2;2012-03-26;22.519
2;2012-03-25;22.516,1
2;2012-03-24;22.513,21
2;2012-03-23;22.510,31
2;2012-03-22;22.507,41
2;2012-03-21;22.504,51
2;2012-03-20;22.501,61
2;2012-03-19;22.498,71
2;2012-03-18;22.495,82
2;2012-03-17;22.492,92
2;2012-03-16;22.490,02
2;2012-03-15;22.487,13
2;2012-03-14;22.484,23
2;2012-03-13;22.481,34
2;2012-03-12;22.478,44
2;2012-03-11;22.475,55
2;2012-03-10;22.472,65
2;2012-03-09;22.469,76
2;2012-03-08;22.468,98
2;2012-03-07;22.468,21
2;2012-03-06;22.467,43
2;2012-03-05;22.466,66
2;2012-03-04;22.465,89
2;2012-03-03;22.465,11
2;2012-03-02;22.464,34
2;2012-03-01;22.463,56
2;2012-02-29;22.462,79
2;2012-02-28;22.462,01
2;2012-02-27;22.461,24
2;2012-02-26;22.460,47
2;2012-02-25;22.459,69
2;2012-02-24;22.458,92
2;2012-02-23;22.458,14
2;2012-02-22;22.457,37
2;2012-02-21;22.456,6
2;2012-02-20;22.455,82
2;2012-02-19;22.455,05
2;2012-02-18;22.454,27
2;2012-02-17;22.453,5
2;2012-02-16;22.452,73
2;2012-02-15;22.451,95
2;2012-02-14;22.451,18
2;2012-02-13;22.450,4
2;2012-02-12;22.449,63
2;2012-02-11;22.448,86
2;2012-02-10;22.448,08
2;2012-02-09;22.447,31
2;2012-02-08;22.442,98
2;2012-02-07;22.438,65
2;2012-02-06;22.434,32
2;2012-02-05;22.429,99
2;2012-02-04;22.425,66
2;2012-02-03;22.421,34
2;2012-02-02;22.417,01
2;2012-02-01;22.412,68
2;2012-01-31;22.408,36
2;2012-01-30;22.404,04
2;2012-01-29;22.399,71
2;2012-01-28;22.395,39
2;2012-01-27;22.391,07
